Date,Topic,XLSX_URL,PDF_URL,FILENAME
18.10.2024,Ablehnung eines Antrags zu Drittstaatenangehörigen,/resource/blob/1025330/c1f42cb0ca4bd538ab55c9130bb5fc4c/20241018_9_xls.xlsx,/resource/blob/1025328/bd73b254b212493e75d4c08f7a4ffd5b/20241018_9.pdf,684f6618-e1ec-4ae1-8af6-e21dc6c86046
18.10.2024,Ablehnung eines Antrags zu Messerangriffen,/resource/blob/1025326/9ae5002a1d49ba3256dff504152746aa/20241018_8_xls.xlsx,/resource/blob/1025324/86abe84f8129655f5116f34d4ecebec9/20241018_8.pdf,9d58672d-d74e-431e-a205-5c55d5201e65
18.10.2024,Dritter Entschließungsantrag zur „Verbesserung der inneren Sicherheit“,/resource/blob/1025318/dba77d6728be37ae0be0441755b6890f/20241018_7_xls.xlsx,/resource/blob/1025316/084e5f04a395ff856488eeefab30d4b7/20241018_7.pdf,55721ae3-9e42-4f20-972f-e3987d7c248b
18.10.2024,Zweiter Entschließungsantrag zur „Verbesserung der inneren Sicherheit“,/resource/blob/1025312/95aa5829a17aa2722d0c4200a84a6daf/20241018_6_xls.xlsx,/resource/blob/1025310/ae9f17f1fa4768766e5c3d7d658d00f2/20241018_6.pdf,73baa924-a7af-4249-9c16-f6bb71ebf849
18.10.2024,Erster Entschließungsantrag zur „Verbesserung der inneren Sicherheit“,/resource/blob/1025308/0e811af041c113fb7c3c689b01ad0e5f/20241018_5_xls.xlsx,/resource/blob/1025306/79569876b7ad316fd24dee1c58126d8c/20241018_5.pdf,c117bd57-d16e-48cc-a017-8b94bbc3713c
18.10.2024,Gesetzentwurf „Verbesserung der Terrorismusbekämpfung“,/resource/blob/1025292/eb5a56a1531c81117fbaa69b72f2c24e/20241018_4_xls.xlsx,/resource/blob/1025290/2fa971e5e9cdb8d96a1e8c26dbbbb2a2/20241018_4.pdf,12da23f5-f08c-4b13-ad20-3b5b9bc6ead1
18.10.2028,Gesetzentwurf „Verbesserung der inneren Sicherheit“,/resource/blob/1025302/2c382ac442d919404352c5158c0b9097/20241018_3_xls.xlsx,/resource/blob/1025300/7b70976e5c11f04d015835204158d428/20241018_3.pdf,78bc68a1-7d1d-4626-9b71-a171f119bcc4
18.10.2024,Artikel 5 des Entwurfs „Verbesserung der inneren Sicherheit“ (2. Beratung),/resource/blob/1025278/17eeb617722ac18288400d3d64594b86/20241018_2_xls.xlsx,/resource/blob/1025276/80565f24672f21b8eb1ba16ffeff3b15/20241018_2.pdf,65a313b8-0692-42cb-8802-a2af5de6825e
18.10.2024,Änderungsantrag zur „Verbesserung der inneren Sicherheit“,/resource/blob/1025268/58ef660357f9547b62c4a2a1e0ca22f8/20241018_1_xls.xlsx,/resource/blob/1025266/c5a4be9f5792edf1656df223884a8d96/20241018_1.pdf,53e87bb3-3d4f-4023-a2bd-17c347870fc1
17.10.2024,Bundeswehreinsatz im Irak,/resource/blob/1025098/74c19df8d1a37bd3770580f8105ccec0/20241017_3_xls.xlsx,/resource/blob/1025096/05bf7cce9f1165f074d73b8dfc7559c5/20241017_3.pdf,5174016f-7d08-4b60-9314-66b51d0534ac
17.10.2024,Gesetzentwurf zur Krankenhausreform,/resource/blob/1025078/a253236d7cd403a24537b3b61133ce73/20241017_2_xls.xlsx,/resource/blob/1025074/bb237f811ad32088ec7e1a64da1ee596/20241017_2.pdf,b57f8d33-82b5-4182-a01f-05a739dd0d27
17.10.2024,Lieferkettensorgfaltspflichtenaufhebungsgesetz,/resource/blob/1025010/2383e6b671732559e0ca8f2dab6fcb1a/20241017_1_xls.xlsx,/resource/blob/1025004/d99b8d0dfc1c7f0aeb62b35d19b39b9c/20241017_1.pdf,e0bca1e4-b4ff-42d5-98fc-ba548cbabda3
27.06.2024,Bundeswehreinsatz im Libanon (Unifil),/resource/blob/1010552/032a0e9aaa52153a43ca3f0fdcfe802d/20240627_3_xls.xlsx,/resource/blob/1010560/124a8f8aef02e0960ad754d2763b30da/20240627_3.pdf,eb865566-5478-451c-8012-ca3a898a45c2
27.06.2024,Bundeswehreinsatz im Kosovo (Kfor),/resource/blob/1010550/26f73a5de0e26e4331c4a9ce3b214b49/20240627_2_xls.xlsx,/resource/blob/1010556/38c805d062ae8f3589748dad65917a9f/20240627_2.pdf,9953dc12-de7b-47fd-8dea-8990c86ef15c
27.06.2024,Bundeswehreinsatz in Bosnien und Herzegowina (Eufor Althea),/resource/blob/1010546/5f38c2785e9d098572c3df4c61650e7b/20240627_1_xls.xlsx,/resource/blob/1010554/07ce6f9282f3fbcbe46508cb74586c7b/20240627_1.pdf,b10f2e4b-f141-418d-a502-61a8f18d79b7
13.06.2024,Beschlussempfehlung zu Antrag „Verbot des Vereins Muslim Interaktiv“,/resource/blob/1008270/80070a0c97211813276cb890efd16e68/20240613_2_xls.xlsx,/resource/blob/1008268/94770e76b2e7d91a19d1e18b3d55f692/20240613_2.pdf,4a2e35f6-3755-4b3c-968f-139eb0b00fdb
13.06.2024,Antrag zu Konsequenzen aus dem Terror von Mannheim,/resource/blob/1008166/4f9b1e1c4a4aa8d55ad5cb6d2bf14332/20240613_1_xls.xlsx,/resource/blob/1008164/e1127082a02c2e3bbd027ace32409024/20240613_1.pdf,857becf9-b93f-4119-b3e6-8bf32eaebf4c
13.06.2024,Lieferkettensorgfaltspflichtenaufhebungsgesetzes (Geschäftsordnungsantrag CDU/CSU),/resource/blob/1008328/21ab8f7882cd6913cef345afa2949d7c/20240613_3_xls.xlsx,/resource/blob/1008322/11fc82b1cccc11bab31796c1d49de69c/20240613_3.pdf,d586f2bf-13c0-4462-872d-2d7de948991d
06.06.2024,Beschleunigung immissionsschutzrechtlicher Genehmigungsverfahren,/resource/blob/1006544/5cc0803e1131e3f423dfbcfb9aa4ecd0/20240606_2_xls.xlsx,/resource/blob/1006536/927e1a11482d5424a9e3c0b4ea860dae/20240606_2.pdf,22d8864f-19b7-4cda-abf6-a32709f93819
06.06.2024,Ablehnung eines Antrags zur Bekämpfung des politischen Islam,/resource/blob/1006542/77e45bce8970535a17603041cb90ab8e/20240606_1_xls.xlsx,/resource/blob/1006534/facbb9c3664c9edd891603f7e0cd5cc6/20240606_1.pdf,945b612e-b46b-4a70-8022-1d018c709dc9
05.06.2024,Ablehnung eines Antrags zur Abschaffung des Solidaritätszuschlags,/resource/blob/1006416/e7c6befb428d666349ea326e07b60d73/20240605_1_xls.xlsx,/resource/blob/1006414/f8c73ff4e2ba2c2bf25db5d8d20a549a/20240605_1.pdf,73974c6f-6ad6-406c-a683-6526ed3af22e
16.05.2024,Ablehnung eines Antrags gegen den WHO-Pandemievertrag,/resource/blob/1002896/3a8cb3bc828314b2b994b8d12c25fa38/20240516_1_xls.xlsx,/resource/blob/1002894/99202ae672385fe2c2bf0609eb330999/20240516_1.pdf,2e00ca2a-8c07-4811-ba27-e269ab3451d6
26.04.2024,Erneuerbare-Energien-Gesetz (Solarpaket),/resource/blob/1000546/fcb9852960d53ef9d63071ec4933437b/20240426_1_xls.xlsx,/resource/blob/1000544/7520fd4a8fcc7f617ad10814e0bfad41/20240426_1.pdf,0b343364-cec7-4fba-baf2-81d9ec0a8728
25.04.2024,Operation EUNAVFOR MED IRINI (Beschlussempfehlung),/resource/blob/1000398/4f40bc39b4c6803f09fc5859d94e45b9/20240425_2_xls.xlsx,/resource/blob/1000396/8385ecb6de1b23dec5b9b0f223d22aa5/20240425_2.pdf,8b6b96fd-83b9-4e18-8f6b-c912732e1c84
12.04.2024,Energiewirtschaftsrecht (Gesetzentwurf BReg),/resource/blob/997732/5272417e477c960bb2c0540fa9f4cd54/20240412_2_xls.xlsx,/resource/blob/997730/84d53a9129ce29c437c9ccde7260e25b/20240412_2.pdf,b5905289-eab0-4672-89aa-029236342f7b
12.04.2024,Selbstbestimmung in Bezug auf den Geschlechtseintrag (Gesetzentwurf BReg),/resource/blob/997728/e15f240edff78057d5a2d455820ac52b/20240412_1_xls.xlsx,/resource/blob/997702/3536622acc5c2b066bd08e447b6a5edc/20240412_1.pdf,362ea305-3516-4ade-ac52-de3488f2afe7
21.03.2024,Bundeswehreinsatz in der Republik Südsudan (UNMISS),/resource/blob/994908/570d9c0023107a51e80807a59e501168/20240321_2_xls.xlsx,/resource/blob/994906/41a3b8a25fae86929a6a902a632c8707/20240321_2.pdf,d0d35970-0c45-42f7-8a8c-dad5103ce1af
21.03.2024,Bundeswehreinsatz SEA GUARDIAN im Mittelmeer (Antrag BReg),/resource/blob/994902/29f3a5c740f3359a246d13b4143927b8/20240321_1_xls.xlsx,/resource/blob/994904/9d77e976d8665834569eae47d081e9fe/20240321_1.pdf,131f1040-7e99-4527-8a3f-23e3e473e858
20.03.2024,Steuervergünstigung für Agrardiesel (Antrag AfD),/resource/blob/994900/dd72cd882c2fb9052d8099a561691d25/20240320_1_xls.xlsx,/resource/blob/994894/a3f2dfb5aa5ed4dde13b9e4274d0dc80/20240320_1.pdf,5038d36e-7b45-4b14-8032-6be1618d3771
14.03.2024,Lieferung des Taurus-Marschflugkörpers (Beschlussempfehlung),/resource/blob/993652/dd058fd1ec9b935dd6d26aa4ca12c3b1/20240314_1_xls.xlsx,/resource/blob/993650/947d6192180ad6b8076aaee1692db9ce/20240314_1.pdf,500a81f2-aaac-4c0c-88c4-926d298488ec
23.02.2024,Bundeswehreinsatz EUNAVFOR ASPIDES,/resource/blob/991266/ea66a2e844d4438d56c5a32e09619818/20240223_3_xls.xlsx,/resource/blob/991264/6a19b89fdf637495c42b1aeb3e029a2a/20240223_3.pdf,5ff036dc-4915-4d18-815f-b4061574c598
23.02.2024,Cannabisgesetz (GesEntwurf BReg),/resource/blob/991188/4853377738f10427572d3332a61b88ad/20240223_2_xls.xlsx,/resource/blob/991186/02db1ebe33d7651aed7ab7c01260cee9/20240223_2.pdf,825e16cb-8871-4328-8d6d-f60ada70ffc0
22.02.2024,Zehn Jahre russischer Krieg gegen die Ukraine,/resource/blob/990988/7afe7dade842a1da6e492ce63fc9f7e6/20240222_2_xls.xlsx,/resource/blob/990986/9422ac4bed448547f48f3b1dfde60d66/20240222_2.pdf,4e925c6c-942c-4138-be56-232ebd35b551
22.02.2024,Deutsche Außen- und Sicherheitspolitik (Antrag CDU/CSU),/resource/blob/990984/6ba034af96002c092ba9fd0c09483dc4/20240222_1_xls.xlsx,/resource/blob/990982/7d50afeec2642154c82c90f42ec3daad/20240222_1.pdf,dd47d38c-5c8a-4b87-9782-96a2f3a63fd1
02.02.2024,Haushaltsgesetz 2024 (Entschließungsantrag),/resource/blob/988760/a08df54819e771b530539ddad69aab95/20240202_3_xls.xlsx,/resource/blob/988764/41539e809fd1ada972d5f9e54b152af7/20240202_3.pdf,6ec7e855-f0d8-4f24-acc7-2f29f5d8df26
02.02.2024,Haushaltsgesetz 2024,/resource/blob/988770/7616a1d383ca6afa65017ee91be4660b/20240202_2_xls.xlsx,/resource/blob/988774/b255c0ce50e1e83655d910104b5dda8d/20240202_2.pdf,84275a2f-b44e-41b8-b177-e23aa686f73f
02.02.2024,Zweiten Haushaltsfinanzierungsgesetzes 2024 (Änderungsantrag),/resource/blob/988750/4042489a799a0297e481485e0f2ebd9a/20240202_1_xls.xlsx,/resource/blob/988754/e41c155910236b3a64f4f1261a2e0128/20240202_1.pdf,8d29dc4e-8cb5-4042-b84b-7a1f59b6e8e2
01.02.2024,Änderung des Bundeswahlgesetzes,/resource/blob/988584/7b49ddf1278d22ef74649ec01ec164b9/20240201_1_xls.xlsx,/resource/blob/988580/4c3c11f54a971a6dd7c8836dd19d49ac/20240201_1.pdf,a787e856-fe1f-4e67-9108-44a82ff1d423
31.01.2024,"Einzelplan 04, Bundeskanzler und Bundeskanzleramt",/resource/blob/988418/39e2fbef1892ee610e52f1d2d620e891/20240131_1_xls.xlsx,/resource/blob/988416/486c80b323c8327659f8b624ffb54cc9/20240131_1.pdf,bb87a7ee-ab3a-4837-b0fe-189bad59c8c3
19.01.2024,Modernisierung des Staatsangehörigkeitsrechts (GesEntw BReg),/resource/blob/986984/700072e75193bb119556e6cf843c1de7/20240119_1_xls.xlsx,/resource/blob/986978/486c80b323c8327659f8b624ffb54cc9/20240119_1.pdf,806c4047-e22a-4b08-8770-b2e62a14f12e
18.01.2024,Friedensinitiative für die Ukraine und Russland (Beschlussempfehlung),/resource/blob/986968/fde9c039e7765c6df7c6595e96625daf/20240118_2_xls.xlsx,/resource/blob/986966/1951b361ffa998cbc8331e7fc5ea617f/20240118_2.pdf,2ff0717f-cf53-4c50-a12f-955a9ecac92a
18.01.2024,Antrag zur Entlastung der Landwirtschaft,/resource/blob/986904/9c933e95ef8cc644e7d8fe1cae693e38/20240118_1_xls.xlsx,/resource/blob/986906/609729acfe5480bca6e3e3ed9db22af1/20240118_1.pdf,50a17bfa-13bc-4ff6-85d8-f19e57005b82
17.01.2024,Jahresbericht 2022 der Wehrbeauftragten (Entschließungsantrag),/resource/blob/986656/a13020e2386646553d5729b8dd40e0a0/20240117_1_xls.xlsx,/resource/blob/986654/0258f0ef05f1e5576f676fdbb3762087/20240117_1.pdf,9c939d7e-7309-4077-9936-c807b0b46de9
15.12.2023,Erneuerbare-Energien-Gesetz (GesEntw BReg),/resource/blob/983120/66873609e348994d2e74816790b7d40c/20231215_5_xls.xlsx,/resource/blob/983110/5ea1c06eb2764ae10d565b95b6cbe798/20231215_5.pdf,b09e0aae-7358-4792-bf4d-79855a22c44f
15.12.2023,Änderung des Parteiengesetzes,/resource/blob/983118/f4cfc95719e224c9e75745bb964edd80/20231215_4_xls.xlsx,/resource/blob/983084/f10cdcb378c70df97995d93c367dd529/20231215_4.pdf,3b2b2685-eda6-4c00-93fd-139f6eb119bb
15.12.2023,Nachtragshaushaltsgesetz 2023 (EntschlAntrag AfD),/resource/blob/983116/0db99957073c491cdf3fa08bb700f616/20231215_3_xls.xlsx,/resource/blob/983082/1fd157a4b7ba03f9b73274b9b22412b9/20231215_3.pdf,c3355ece-1e8e-484a-847b-0c74afe3c060
15.12.2023,Nachtragshaushaltsgesetz 2023,/resource/blob/983114/8fccb87903e694253248ccb9b1bda333/20231215_2_xls.xlsx,/resource/blob/983080/0ed9c51ede2105b9bff15e4a368908a1/20231215_2.pdf,5b9d2eca-33d3-4514-8c5c-f7dd0e24cca6
15.12.2023,Artikel 115 II GG,/resource/blob/983112/746d832f8f597cde0af6fcfc01e02b4a/20231215_1_xls.xlsx,/resource/blob/983078/0422055592068049e50218dc24a79676/20231215_1.pdf,4370f938-c382-4dd3-8896-3c2fa2a8e952
01.12.2023,Errichtung der Europäischen Bank für Wiederaufbau und Entwicklung,/resource/blob/980776/d2e147357cd50429edc4948a14db275b/20231201_1_xls.xlsx,/resource/blob/980774/71d2dde55eb63f7e964f4ae13bfb1890/20231201_1.pdf,cc199378-c7df-4a97-a884-468aed64c8c3
30.11.2023,EU-Gebäuderichtlinie (Beschlussempfehlung),/resource/blob/980592/838401d0d7e2420f1655e73c5e2d1b4a/20231130_2_xls.xlsx,/resource/blob/980594/ff608e34042df13b453c9966b9ee0b8f/20231130_2.pdf,c47527de-49dc-46fa-844d-a5867dd5a089
30.11.2023,Erbschaftsteuer (Beschlussempfehlung),/resource/blob/980588/b4e1921964b96f84b3cd031913e87611/20231130_1_xls.xlsx,/resource/blob/980590/ddc39d390b25940962bacad53109023e/20231130_1.pdf,af1b6719-af4d-4a85-a882-66822cb47d48
17.11.2023,Förderung des Einsatzes von Videokonferenztechnik in der Zivilgerichtsbarkeit und den Fachgerichtsbarkeiten,/resource/blob/978334/4e62aef8135f50716030d80f463bf61c/20231117_1_xls.xlsx,/resource/blob/978332/628670a09cd48b133100429994ef4c4e/20231117_1.pdf,579dc489-995d-4be4-8f6e-2d33b40c069d
16.11.2023,Reform des Nachrichtendienstrechts (GesEntw BReg),/resource/blob/978330/b9133a4203db58e2342756892771b8f7/20231116_2_xls.xlsx,/resource/blob/978328/e60b556436756ff8e6462566fc0bbeb2/20231116_2.pdf,24441a16-8425-489a-a70c-07c1e200ff62
16.11.2023,Bestimmung Georgiens und der Republik Moldau als sichere Herkunftsstaaten (Entschließungsantrag),/resource/blob/978326/cf2cc530b2db538bd7982c0336a8572e/20231116_1_xls.xlsx,/resource/blob/978324/bb0b9803f8d3271b33417afc32d18300/20231116_1.pdf,23358df2-27ce-458b-954f-e04af9d2c306
10.11.2023,Änderung des Atomgesetzes (GesEntw AfD),/resource/blob/976862/1e738b1b229b2a24b06639bb9a3c75cd/20231110_3_xls.xlsx,/resource/blob/976866/69d651afcc745d319e98cd71673c0f89/20231110_3.pdf,6dfe3b99-6236-448e-8821-426fa635a810
10.11.2023,Änderung des Atomgesetzes (Antrag AfD),/resource/blob/976860/e4314a735f7f6b5b3df11cf3729fe00d/20231110_2_xls.xlsx,/resource/blob/976864/9cacba32c763380b0be0c3b25fec0665/20231110_2.pdf,a9267f4e-6fd9-4a6e-bcbb-a34127ec8782
10.11.2023,Stiftungsfinanzierungsgesetz,/resource/blob/976854/842bc33755fea7f2a306e91bd6de96f3/20231110_1_xls.xlsx,/resource/blob/976852/d1ed6dbffe38da066cdc060878f34a39/20231110_1.pdf,57aaeb0f-9f0f-40e9-b9a6-62469d3fb694
20.10.2023,Änderung des Straßenverkehrsgesetz,/resource/blob/973374/e54aa93f968262bf292805a7c15b0019/20231020_1_xls.xlsx,/resource/blob/973372/12c428d824c8e83ce92b6569d8f92ed2/20231020_1.pdf,432f927d-e909-4e54-ad3f-981fc1259443
18.10.2023,Bundeswehreinsatz in Irak,/resource/blob/971360/2965df4da77882d46f6c1050ec226bb7/20231018_1_xls.xlsx,/resource/blob/971358/2ecaea0635a51fa968b6eafa45e47543/20231018_1.pdf,a3548a31-d20b-4802-bff5-f0dda174094c
28.09.2023,Bewältigung der Massenmigration,/resource/blob/968344/2bc19a58977a7ce8848b7f4d1b690cd2/20230928_1_xls.xlsx,/resource/blob/968342/eead39e4b4f75435d58b04b117c95560/20230928_1.pdf,9232e9b0-a2e1-4dcb-8466-e440a4fd12df
21.09.2023,Umsatzsteuergesetz,/resource/blob/967358/3473a75e860d646bba465d0a5ed3b6bf/20230921_2_xls.xlsx,/resource/blob/967356/b1598e224f0ca74200bc969d9622e251/20230921_2.pdf,41e4d926-ef4c-439d-b67a-c76305071f49
21.09.2023,Steigerung der Energieeffizienz (Änderungsantrag),/resource/blob/967370/faa52c89f5917acf143c685e087caf74/20230921_1_xls.xlsx,/resource/blob/967368/bde5209204c1864056b52336dfe896e6/20230921_1.pdf,f4a4ec86-0d28-4586-9c02-e014f61e49e0
20.09.2023,Rücktritt der Bundesministerin des Innern und für Heimat,/resource/blob/966964/ed2bbf95d7dc0e7ee59b38863f45754c/20230920_1_xls.xlsx,/resource/blob/966968/7ebf1fc64c53585d696dd06605e53047/20230920_1.pdf,be0a4aa9-6579-4d84-93f8-ceb60cc922e3
08.09.2023,Abschaffung Modernisierungsumlage (Beschlussempfehlung),/resource/blob/965264/08a322447662502d261ec5d5ee933f36/20230908_2_xls.xlsx,/resource/blob/965262/0b370070f20a8f1879cda742154b0283/20230908_2.pdf,97da35a5-fa1a-43e8-a462-dc78bb665b9e
08.09.2023,Gesetzentwurf Gebäudeenergiegesetz,/resource/blob/965260/d2b458816ce1f617e890d6e7364b4dac/20230908_1_xls.xlsx,/resource/blob/965258/c18a7f8034cae68be4292bfbb6550501/20230908_1.pdf,3cf67a9e-9db1-467a-afd5-a347b91cec7b
07.07.2023,LNG-Beschleunigungsgesetz,/resource/blob/957196/d5372432f50c43d0c6dd64c364f04299/20230707_1_xls.xlsx,/resource/blob/957194/b61568ee5fb32c9bd7d4ad7f657f2926/20230707_1.pdf,3ee4869e-b295-434c-a891-d0bfd28f6377
06.07.2023,Rasche u. geordnete Beendigung des MINUSMA-Einsatz,/resource/blob/957000/27ac745cc303224ebcecaa8e1d2fb8fe/20230706_4_xls.xlsx,/resource/blob/956996/9b14cabf4fde9a10a9a5a83ffc75c3a0/20230706_4.pdf,46f8cf8a-b7c6-48b6-b454-dfe483b98a21
06.07.2023,Suizidhilfe (Antrag Dr. Kappert-Gonther u.a.),/resource/blob/957056/50e19132edac3d8208b77a9dbe8df220/20230706_3_xls.xlsx,/resource/blob/957054/34f1ab54a6e5df6d75ef9e3091e170c7/20230706_3.pdf,694c7eab-683a-435e-923f-79b670b94d08
06.07.2023,Suizidhilfe ( GE Helling-Plahr/ Künast u.a ),/resource/blob/956992/21012058da3167c179c08e006b7fe68e/20230706_2_xls.xlsx,/resource/blob/956994/6fdc8737a8d4c1409279768067e2e674/20230706_2.pdf,85aa99e4-9c7f-48eb-a3d5-bff01d1399f6
06.07.2023,Suizidhilfe (GE Dr. Castellucci u.a.),/resource/blob/956990/eca92c25c1373e6415e848074e3947d8/20230706_1_xls.xlsx,/resource/blob/956988/b0d3630c612488b3e4a8f2ce967a4aee/20230706_1.pdf,3dfa03c4-beed-48b5-af4b-f916a5c95bf9
23.06.2023,Bundeswehreinsatz im Libanon (UNFIL),/resource/blob/955112/ad0383c8ce793ee374b6cd54af95cb1d/20230623_4_xls.xlsx,/resource/blob/955110/c341348143bb1a54c3a8d7e6b0045aef/20230623_4.pdf,25b49a86-c7f5-4d23-8cee-4633ca1f9470
23.06.2023,Bundeswehreinsatz in Bosnien und Herzegowina (EUFOR ALTHEA),/resource/blob/955106/b816ff0cb8a71f63eafc38845e33e5bc/20230623_3_xls.xlsx,/resource/blob/955108/e5975f578606343784ef172d3989c054/20230623_3.pdf,5df36907-498e-40cf-85e4-338e224d0b91
23.06.2023,"Erdgas-, Wärme- und Strompreisbremsengesetz",/resource/blob/955104/03e5ecb4e07489d88aa6a57918048d8b/20230623_2_xls.xlsx,/resource/blob/955102/43105c96154e8011ee89148040ca8ff0/20230623_2.pdf,ec494ef1-b2a4-4750-8599-dfccb18a8d3c
23.06.2023,Fachkräfteeinwanderung,/resource/blob/955060/f9190e978a9b0e2ae900f10b91ac58a7/20230623_1_xls.xlsx,/resource/blob/955062/5372d0a83126e0997ecc877ed7a38e00/20230623_1.pdf,393524be-e07f-4ee5-a0ba-ec18e51bc3a9
15.06.2023,Grenzüberschreitende Durchsetzung des Entsenderechts,/resource/blob/953460/7bd710b42a34ed0972466d0b79e275fc/20230615_4_xls.xlsx,/resource/blob/953462/7b1bba4ff1b367a7ad5f9549297130c3/20230615_4.pdf,57f21fa6-4391-4fe8-9da0-f6ffaf5b42f4
